DATE,CONTRACT_ID,PERSONAL_ID,BRAND,PREFECTURE,JOIN_FLAG,LEAVE_FLAG
2024-09-06,CT02424,CT02424,A,福岡県,0,1
2024-09-06,CT04701,CT04701,A,北海道,0,1
2024-09-06,CT01194,CT01194,A,北海道,0,1
2024-09-06,CT02670,CT02670,A,東京都,0,1
2024-09-06,CT05094,CT05094,B,神奈川県,0,1
2024-09-06,CT01840,CT01840,A,北海道,0,1
2024-09-06,CT05997,CT05997,B,福岡県,0,1
2024-09-06,CT02585,CT02585,B,福岡県,0,1
2024-09-06,CT05655,CT05655,B,京都府,0,1
2024-09-06,CT03753,CT03753,A,福岡県,0,1
2024-09-06,CT05518,CT05518,C,北海道,0,1
2024-09-06,CT00429,CT00429,A,京都府,0,1
2024-09-07,CT05741,CT05741,C,東京都,0,1
2024-09-07,CT05345,CT05345,C,大阪府,0,1
2024-09-07,CT02978,CT02978,B,大阪府,0,1
2024-09-07,CT07000,CT07000,A,福岡県,0,1
2024-09-07,CT02132,CT02132,B,大阪府,0,1
2024-09-07,CT02524,CT02524,C,北海道,0,1
2024-09-07,CT01324,CT01324,B,東京都,0,1
2024-09-07,CT04731,CT04731,A,東京都,0,1
2024-09-07,CT03444,CT03444,A,北海道,0,1
2024-09-07,CT05642,CT05642,C,北海道,0,1
2024-09-07,CT00193,CT00193,C,北海道,0,1
2024-09-07,CT05399,CT05399,C,東京都,0,1
2024-09-07,CT00681,CT00681,B,京都府,0,1
2024-09-07,CT02578,CT02578,B,京都府,0,1
2024-09-07,CT01852,CT01852,C,北海道,0,1
2024-09-07,CT05282,CT05282,A,東京都,0,1
2024-09-07,CT03387,CT03387,A,神奈川県,0,1
2024-09-07,CT06213,CT06213,C,福岡県,0,1
2024-09-07,CT02700,CT02700,A,愛知県,0,1
2024-09-07,CT03361,CT03361,C,福岡県,0,1
2024-09-07,CT01741,CT01741,A,北海道,0,1
2024-09-08,CT01098,CT01098,A,東京都,0,1
2024-09-08,CT02432,CT02432,A,東京都,0,1
2024-09-08,CT04933,CT04933,B,北海道,0,1
2024-09-08,CT02863,CT02863,C,北海道,0,1
2024-09-08,CT06187,CT06187,C,福岡県,0,1
2024-09-08,CT06816,CT06816,B,東京都,0,1
2024-09-08,CT04546,CT04546,A,福岡県,0,1
2024-09-08,CT01411,CT01411,A,東京都,0,1
2024-09-08,CT00031,CT00031,C,北海道,0,1
2024-09-08,CT01653,CT01653,A,神奈川県,0,1
2024-09-08,CT02226,CT02226,C,愛知県,0,1
2024-09-08,CT06363,CT06363,B,福岡県,0,1
2024-09-08,CT00197,CT00197,A,北海道,0,1
2024-09-09,CT06076,CT06076,A,京都府,0,1
2024-09-09,CT05307,CT05307,C,京都府,0,1
2024-09-09,CT01196,CT01196,B,福岡県,0,1
2024-09-09,CT01783,CT01783,A,大阪府,0,1
2024-09-09,CT04602,CT04602,A,大阪府,0,1
2024-09-09,CT01193,CT01193,A,北海道,0,1
2024-09-09,CT03479,CT03479,A,京都府,0,1
2024-09-09,CT00241,CT00241,A,大阪府,0,1
2024-09-09,CT01298,CT01298,C,神奈川県,0,1
2024-09-09,CT03050,CT03050,B,京都府,0,1
2024-09-09,CT01514,CT01514,B,東京都,0,1
2024-09-09,CT04344,CT04344,B,東京都,0,1
2024-09-09,CT02690,CT02690,B,愛知県,0,1
2024-09-09,CT02104,CT02104,C,京都府,0,1
2024-09-09,CT05095,CT05095,A,京都府,0,1
2024-09-09,CT01130,CT01130,B,京都府,0,1
2024-09-09,CT02264,CT02264,A,北海道,0,1
2024-09-10,CT02203,CT02203,B,福岡県,0,1
2024-09-10,CT03459,CT03459,B,北海道,0,1
2024-09-10,CT01537,CT01537,C,東京都,0,1
2024-09-10,CT03690,CT03690,A,大阪府,0,1
2024-09-10,CT02971,CT02971,B,北海道,0,1
2024-09-10,CT01670,CT01670,A,京都府,0,1
2024-09-10,CT04158,CT04158,B,北海道,0,1
2024-09-10,CT03556,CT03556,B,愛知県,0,1
2024-09-10,CT02064,CT02064,C,愛知県,0,1
2024-09-10,CT03429,CT03429,C,京都府,0,1
2024-09-10,CT04411,CT04411,B,愛知県,0,1
2024-09-10,CT03803,CT03803,B,京都府,0,1
2024-09-10,CT02589,CT02589,B,京都府,0,1
2024-09-10,CT03114,CT03114,C,大阪府,0,1
2024-09-10,CT03046,CT03046,B,神奈川県,0,1
2024-09-10,CT04367,CT04367,B,京都府,0,1
2024-09-10,CT04315,CT04315,C,神奈川県,0,1
2024-09-11,CT04984,CT04984,A,愛知県,0,1
2024-09-11,CT01447,CT01447,A,大阪府,0,1
2024-09-11,CT05501,CT05501,A,大阪府,0,1
2024-09-11,CT01282,CT01282,C,福岡県,0,1
2024-09-11,CT05153,CT05153,A,京都府,0,1
2024-09-11,CT03103,CT03103,C,大阪府,0,1
2024-09-11,CT05517,CT05517,B,大阪府,0,1
2024-09-11,CT01057,CT01057,B,大阪府,0,1
2024-09-11,CT01703,CT01703,C,東京都,0,1
2024-09-11,CT04631,CT04631,C,愛知県,0,1
2024-09-11,CT03162,CT03162,C,京都府,0,1
2024-09-11,CT06716,CT06716,C,東京都,0,1
2024-09-11,CT05028,CT05028,B,北海道,0,1
2024-09-11,CT02572,CT02572,A,北海道,0,1
2024-09-11,CT02293,CT02293,A,北海道,0,1
2024-09-11,CT04248,CT04248,A,福岡県,0,1
2024-09-12,CT03663,CT03663,C,愛知県,0,1
2024-09-12,CT01122,CT01122,A,北海道,0,1
2024-09-12,CT00153,CT00153,A,北海道,0,1
2024-09-12,CT04940,CT04940,C,神奈川県,0,1
2024-09-12,CT01923,CT01923,B,神奈川県,0,1
2024-09-12,CT02615,CT02615,B,愛知県,0,1
2024-09-12,CT06234,CT06234,A,福岡県,0,1
2024-09-12,CT05820,CT05820,A,神奈川県,0,1
2024-09-12,CT03683,CT03683,A,北海道,0,1
2024-09-12,CT00458,CT00458,A,愛知県,0,1
2024-09-12,CT01624,CT01624,B,北海道,0,1
2024-09-12,CT00076,CT00076,C,福岡県,0,1
2024-09-12,CT03951,CT03951,C,京都府,0,1
2024-09-12,CT00305,CT00305,B,福岡県,0,1
2024-09-12,CT03222,CT03222,B,愛知県,0,1
2024-09-13,CT04694,CT04694,B,愛知県,0,1
2024-09-13,CT05494,CT05494,B,京都府,0,1
2024-09-13,CT03732,CT03732,A,京都府,0,1
2024-09-13,CT00857,CT00857,C,愛知県,0,1
2024-09-13,CT06808,CT06808,C,大阪府,0,1
2024-09-13,CT02610,CT02610,A,北海道,0,1
2024-09-13,CT03821,CT03821,A,神奈川県,0,1
2024-09-13,CT02156,CT02156,A,京都府,0,1
2024-09-13,CT00104,CT00104,B,大阪府,0,1
2024-09-13,CT03130,CT03130,A,東京都,0,1
2024-09-13,CT02116,CT02116,C,愛知県,0,1
2024-09-13,CT03932,CT03932,B,大阪府,0,1
2024-09-13,CT06369,CT06369,B,北海道,0,1
2024-09-13,CT00051,CT00051,A,北海道,0,1
2024-09-13,CT04388,CT04388,B,福岡県,0,1
2024-09-13,CT06596,CT06596,C,北海道,0,1
2024-09-13,CT04047,CT04047,B,東京都,0,1
2024-09-13,CT04152,CT04152,A,愛知県,0,1
2024-09-13,CT01721,CT01721,A,東京都,0,1
2024-09-13,CT01187,CT01187,B,神奈川県,0,1
2024-09-14,CT03348,CT03348,C,神奈川県,0,1
2024-09-14,CT01361,CT01361,C,東京都,0,1
2024-09-14,CT04202,CT04202,B,北海道,0,1
2024-09-14,CT03711,CT03711,C,福岡県,0,1
2024-09-14,CT03543,CT03543,C,北海道,0,1
2024-09-14,CT02677,CT02677,C,福岡県,0,1
2024-09-14,CT06360,CT06360,A,愛知県,0,1
2024-09-14,CT02551,CT02551,C,大阪府,0,1
2024-09-14,CT03128,CT03128,C,神奈川県,0,1
2024-09-14,CT05797,CT05797,A,大阪府,0,1
2024-09-14,CT01225,CT01225,B,神奈川県,0,1
2024-09-14,CT02742,CT02742,A,北海道,0,1
2024-09-14,CT03253,CT03253,A,神奈川県,0,1
2024-09-14,CT06436,CT06436,B,京都府,0,1
2024-09-14,CT03618,CT03618,C,愛知県,0,1
2024-09-14,CT03626,CT03626,C,京都府,0,1
2024-09-14,CT02005,CT02005,B,愛知県,0,1
2024-09-14,CT06164,CT06164,A,愛知県,0,1
2024-09-14,CT05890,CT05890,B,大阪府,0,1
2024-09-15,CT01790,CT01790,C,大阪府,0,1
2024-09-15,CT01559,CT01559,B,大阪府,0,1
2024-09-15,CT00621,CT00621,B,大阪府,0,1
2024-09-15,CT02447,CT02447,A,神奈川県,0,1
2024-09-15,CT00556,CT00556,A,福岡県,0,1
2024-09-15,CT05693,CT05693,A,福岡県,0,1
2024-09-15,CT02535,CT02535,C,京都府,0,1
2024-09-15,CT05984,CT05984,C,神奈川県,0,1
2024-09-15,CT01877,CT01877,C,福岡県,0,1
2024-09-15,CT05211,CT05211,A,神奈川県,0,1
2024-09-15,CT02198,CT02198,B,神奈川県,0,1
2024-09-15,CT00050,CT00050,A,福岡県,0,1
2024-09-15,CT04999,CT04999,C,北海道,0,1
2024-09-15,CT06709,CT06709,A,福岡県,0,1
2024-09-15,CT04598,CT04598,C,愛知県,0,1
2024-09-16,CT05426,CT05426,B,神奈川県,0,1
2024-09-16,CT04268,CT04268,B,愛知県,0,1
2024-09-16,CT04748,CT04748,C,京都府,0,1
2024-09-16,CT00614,CT00614,B,東京都,0,1
2024-09-16,CT00928,CT00928,C,愛知県,0,1
2024-09-16,CT02652,CT02652,A,東京都,0,1
2024-09-16,CT00046,CT00046,B,北海道,0,1
2024-09-16,CT04218,CT04218,B,福岡県,0,1
2024-09-17,CT02510,CT02510,B,愛知県,0,1
2024-09-17,CT00042,CT00042,C,愛知県,0,1
2024-09-17,CT03246,CT03246,A,福岡県,0,1
2024-09-17,CT04288,CT04288,B,神奈川県,0,1
2024-09-17,CT00176,CT00176,B,大阪府,0,1
2024-09-17,CT01115,CT01115,B,京都府,0,1
2024-09-17,CT01477,CT01477,A,北海道,0,1
2024-09-17,CT00626,CT00626,A,愛知県,0,1
2024-09-17,CT04223,CT04223,C,神奈川県,0,1
2024-09-17,CT02465,CT02465,B,愛知県,0,1
2024-09-17,CT00731,CT00731,B,京都府,0,1
2024-09-17,CT06621,CT06621,B,福岡県,0,1
2024-09-17,CT04425,CT04425,C,北海道,0,1
2024-09-17,CT03426,CT03426,A,神奈川県,0,1
2024-09-18,CT01026,CT01026,A,北海道,0,1
2024-09-18,CT05880,CT05880,C,福岡県,0,1
2024-09-18,CT00308,CT00308,A,京都府,0,1
2024-09-18,CT02944,CT02944,A,北海道,0,1
2024-09-18,CT03298,CT03298,B,愛知県,0,1
2024-09-18,CT00101,CT00101,A,大阪府,0,1
2024-09-18,CT05346,CT05346,C,福岡県,0,1
2024-09-18,CT00052,CT00052,C,愛知県,0,1
2024-09-18,CT00066,CT00066,C,福岡県,0,1
2024-09-18,CT06909,CT06909,A,神奈川県,0,1
2024-09-18,CT06837,CT06837,A,北海道,0,1
2024-09-18,CT05508,CT05508,B,東京都,0,1
2024-09-18,CT03316,CT03316,B,福岡県,0,1
2024-09-18,CT03275,CT03275,B,大阪府,0,1
2024-09-18,CT02482,CT02482,C,北海道,0,1
2024-09-19,CT00653,CT00653,B,福岡県,0,1
2024-09-19,CT01469,CT01469,A,東京都,0,1
2024-09-19,CT03843,CT03843,A,大阪府,0,1
2024-09-19,CT03411,CT03411,B,神奈川県,0,1
2024-09-19,CT00032,CT00032,A,京都府,0,1
2024-09-19,CT01421,CT01421,A,大阪府,0,1
2024-09-19,CT03705,CT03705,B,愛知県,0,1
2024-09-19,CT06650,CT06650,A,京都府,0,1
2024-09-19,CT00734,CT00734,B,愛知県,0,1
2024-09-19,CT03782,CT03782,A,愛知県,0,1
2024-09-19,CT06614,CT06614,A,愛知県,0,1
2024-09-19,CT02843,CT02843,B,東京都,0,1
2024-09-20,CT04296,CT04296,A,愛知県,0,1
2024-09-20,CT04882,CT04882,B,愛知県,0,1
2024-09-20,CT06572,CT06572,B,北海道,0,1
2024-09-20,CT06532,CT06532,C,神奈川県,0,1
2024-09-20,CT06502,CT06502,A,神奈川県,0,1
2024-09-20,CT00595,CT00595,A,大阪府,0,1
2024-09-20,CT01106,CT01106,C,北海道,0,1
2024-09-20,CT05864,CT05864,A,福岡県,0,1
2024-09-20,CT04774,CT04774,B,京都府,0,1
2024-09-20,CT06724,CT06724,C,京都府,0,1
2024-09-20,CT04887,CT04887,A,神奈川県,0,1
2024-09-21,CT06069,CT06069,A,大阪府,0,1
2024-09-21,CT05267,CT05267,C,京都府,0,1
2024-09-21,CT06813,CT06813,B,京都府,0,1
2024-09-21,CT04849,CT04849,A,神奈川県,0,1
2024-09-21,CT01398,CT01398,A,神奈川県,0,1
2024-09-21,CT04251,CT04251,A,京都府,0,1
2024-09-21,CT05355,CT05355,C,京都府,0,1
2024-09-21,CT03810,CT03810,A,福岡県,0,1
2024-09-21,CT04642,CT04642,B,北海道,0,1
2024-09-21,CT05327,CT05327,A,愛知県,0,1
2024-09-21,CT00612,CT00612,C,北海道,0,1
2024-09-21,CT00656,CT00656,A,東京都,0,1
2024-09-21,CT01946,CT01946,A,愛知県,0,1
2024-09-22,CT00709,CT00709,A,神奈川県,0,1
2024-09-22,CT00315,CT00315,A,神奈川県,0,1
2024-09-22,CT06167,CT06167,B,東京都,0,1
2024-09-22,CT04840,CT04840,A,大阪府,0,1
2024-09-22,CT03571,CT03571,C,愛知県,0,1
2024-09-22,CT00745,CT00745,B,大阪府,0,1
2024-09-22,CT04128,CT04128,B,京都府,0,1
2024-09-22,CT04100,CT04100,A,福岡県,0,1
2024-09-22,CT06486,CT06486,C,愛知県,0,1
2024-09-22,CT06434,CT06434,C,神奈川県,0,1
2024-09-22,CT03933,CT03933,C,福岡県,0,1
2024-09-22,CT05928,CT05928,C,神奈川県,0,1
2024-09-22,CT06472,CT06472,C,福岡県,0,1
2024-09-22,CT06064,CT06064,A,北海道,0,1
2024-09-22,CT04533,CT04533,B,大阪府,0,1
2024-09-22,CT01527,CT01527,B,大阪府,0,1
2024-09-22,CT03506,CT03506,C,大阪府,0,1
2024-09-22,CT00322,CT00322,C,大阪府,0,1
2024-09-22,CT06339,CT06339,C,大阪府,0,1
2024-09-22,CT03072,CT03072,B,神奈川県,0,1
2024-09-22,CT02752,CT02752,B,福岡県,0,1
2024-09-22,CT04483,CT04483,A,大阪府,0,1
2024-09-22,CT01097,CT01097,B,大阪府,0,1
2024-09-22,CT03495,CT03495,B,東京都,0,1
2024-09-22,CT01062,CT01062,C,京都府,0,1
2024-09-23,CT06844,CT06844,B,神奈川県,0,1
2024-09-23,CT02847,CT02847,A,東京都,0,1
2024-09-23,CT01006,CT01006,C,大阪府,0,1
2024-09-23,CT06340,CT06340,B,愛知県,0,1
2024-09-23,CT05678,CT05678,B,東京都,0,1
2024-09-23,CT02851,CT02851,A,東京都,0,1
2024-09-23,CT00512,CT00512,C,愛知県,0,1
2024-09-23,CT03627,CT03627,C,北海道,0,1
2024-09-23,CT04333,CT04333,C,北海道,0,1
2024-09-23,CT04752,CT04752,A,神奈川県,0,1
2024-09-23,CT01778,CT01778,B,福岡県,0,1
2024-09-23,CT05604,CT05604,A,神奈川県,0,1
2024-09-23,CT05775,CT05775,C,京都府,0,1
2024-09-23,CT02880,CT02880,A,神奈川県,0,1
2024-09-23,CT04997,CT04997,C,愛知県,0,1
2024-09-24,CT06971,CT06971,C,愛知県,0,1
2024-09-24,CT06056,CT06056,A,福岡県,0,1
2024-09-24,CT02681,CT02681,B,神奈川県,0,1
2024-09-24,CT03935,CT03935,B,福岡県,0,1
2024-09-24,CT05672,CT05672,B,東京都,0,1
2024-09-24,CT02716,CT02716,C,福岡県,0,1
2024-09-24,CT05082,CT05082,A,福岡県,0,1
2024-09-24,CT00340,CT00340,B,愛知県,0,1
2024-09-24,CT04606,CT04606,B,愛知県,0,1
2024-09-24,CT01272,CT01272,B,愛知県,0,1
2024-09-24,CT04816,CT04816,C,東京都,0,1
2024-09-24,CT00446,CT00446,C,福岡県,0,1
2024-09-24,CT00749,CT00749,C,神奈川県,0,1
2024-09-24,CT06085,CT06085,B,東京都,0,1
2024-09-24,CT01256,CT01256,C,大阪府,0,1
2024-09-24,CT02576,CT02576,A,東京都,0,1
2024-09-24,CT00783,CT00783,C,福岡県,0,1
2024-09-24,CT04938,CT04938,B,大阪府,0,1
2024-09-24,CT01056,CT01056,A,愛知県,0,1
2024-09-25,CT02230,CT02230,C,東京都,0,1
2024-09-25,CT04081,CT04081,C,神奈川県,0,1
2024-09-25,CT06366,CT06366,A,東京都,0,1
2024-09-25,CT02629,CT02629,A,神奈川県,0,1
2024-09-25,CT03908,CT03908,C,神奈川県,0,1
2024-09-25,CT06073,CT06073,C,北海道,0,1
2024-09-25,CT03455,CT03455,A,東京都,0,1
2024-09-25,CT00583,CT00583,C,福岡県,0,1
2024-09-25,CT02346,CT02346,A,福岡県,0,1
2024-09-25,CT03132,CT03132,A,福岡県,0,1
2024-09-25,CT06317,CT06317,A,京都府,0,1
2024-09-25,CT06505,CT06505,B,東京都,0,1
2024-09-25,CT03015,CT03015,A,愛知県,0,1
2024-09-25,CT00784,CT00784,A,大阪府,0,1
2024-09-25,CT06259,CT06259,B,大阪府,0,1
2024-09-25,CT02907,CT02907,A,東京都,0,1
2024-09-25,CT06900,CT06900,B,東京都,0,1
2024-09-26,CT06612,CT06612,A,大阪府,0,1
2024-09-26,CT03155,CT03155,C,東京都,0,1
2024-09-26,CT02442,CT02442,A,北海道,0,1
2024-09-26,CT00655,CT00655,C,愛知県,0,1
2024-09-26,CT05119,CT05119,A,京都府,0,1
2024-09-26,CT04557,CT04557,C,北海道,0,1
2024-09-26,CT06578,CT06578,C,東京都,0,1
2024-09-26,CT06454,CT06454,A,大阪府,0,1
2024-09-26,CT02874,CT02874,A,北海道,0,1
2024-09-26,CT06847,CT06847,A,愛知県,0,1
2024-09-26,CT03998,CT03998,B,愛知県,0,1
2024-09-26,CT03842,CT03842,A,愛知県,0,1
2024-09-26,CT02183,CT02183,A,神奈川県,0,1
2024-09-26,CT04044,CT04044,B,大阪府,0,1
2024-09-26,CT02302,CT02302,B,東京都,0,1
2024-09-26,CT03397,CT03397,B,京都府,0,1
2024-09-26,CT04376,CT04376,C,大阪府,0,1
2024-09-26,CT06778,CT06778,C,東京都,0,1
2024-09-26,CT00369,CT00369,B,北海道,0,1
2024-09-26,CT00502,CT00502,A,京都府,0,1
2024-09-26,CT01102,CT01102,C,京都府,0,1
2024-09-26,CT06335,CT06335,B,神奈川県,0,1
2024-09-26,CT03787,CT03787,B,京都府,0,1
2024-09-27,CT03947,CT03947,C,神奈川県,0,1
2024-09-27,CT01321,CT01321,B,福岡県,0,1
2024-09-27,CT00081,CT00081,B,京都府,0,1
2024-09-27,CT02511,CT02511,A,大阪府,0,1
2024-09-27,CT06462,CT06462,C,神奈川県,0,1
2024-09-27,CT06822,CT06822,A,大阪府,0,1
2024-09-27,CT06500,CT06500,C,福岡県,0,1
2024-09-27,CT03693,CT03693,B,京都府,0,1
2024-09-27,CT02799,CT02799,B,愛知県,0,1
2024-09-27,CT00605,CT00605,A,大阪府,0,1
2024-09-27,CT05625,CT05625,A,神奈川県,0,1
2024-09-27,CT01744,CT01744,B,愛知県,0,1
2024-09-27,CT06860,CT06860,A,東京都,0,1
2024-09-28,CT04817,CT04817,C,福岡県,0,1
2024-09-28,CT01570,CT01570,B,大阪府,0,1
2024-09-28,CT06589,CT06589,A,東京都,0,1
2024-09-28,CT00600,CT00600,B,大阪府,0,1
2024-09-28,CT02992,CT02992,C,東京都,0,1
2024-09-28,CT03076,CT03076,B,愛知県,0,1
2024-09-28,CT03625,CT03625,B,神奈川県,0,1
2024-09-28,CT02439,CT02439,B,東京都,0,1
2024-09-29,CT00103,CT00103,B,大阪府,0,1
2024-09-29,CT02146,CT02146,A,愛知県,0,1
2024-09-29,CT02760,CT02760,B,愛知県,0,1
2024-09-29,CT05654,CT05654,B,福岡県,0,1
2024-09-29,CT03899,CT03899,A,大阪府,0,1
2024-09-29,CT04994,CT04994,B,東京都,0,1
2024-09-29,CT01957,CT01957,C,大阪府,0,1
2024-09-29,CT02698,CT02698,C,愛知県,0,1
2024-09-29,CT02118,CT02118,C,神奈川県,0,1
2024-09-29,CT00568,CT00568,A,京都府,0,1
2024-09-29,CT01727,CT01727,A,神奈川県,0,1
2024-09-29,CT00982,CT00982,C,大阪府,0,1
2024-09-29,CT04527,CT04527,A,神奈川県,0,1
2024-09-30,CT04961,CT04961,A,京都府,0,1
2024-09-30,CT04161,CT04161,A,愛知県,0,1
2024-09-30,CT06780,CT06780,A,福岡県,0,1
2024-09-30,CT01245,CT01245,C,東京都,0,1
2024-09-30,CT03962,CT03962,B,神奈川県,0,1
2024-09-30,CT03528,CT03528,C,東京都,0,1
2024-09-30,CT06109,CT06109,C,京都府,0,1
2024-09-30,CT03549,CT03549,C,愛知県,0,1
2024-09-30,CT02388,CT02388,A,福岡県,0,1
2024-09-30,CT04185,CT04185,C,大阪府,0,1
2024-10-01,CT04373,CT04373,A,東京都,0,1
2024-10-01,CT04519,CT04519,A,福岡県,0,1
2024-10-01,CT06301,CT06301,C,大阪府,0,1
2024-10-01,CT00333,CT00333,C,神奈川県,0,1
2024-10-01,CT05193,CT05193,B,北海道,0,1
2024-10-01,CT04913,CT04913,B,北海道,0,1
2024-10-01,CT01129,CT01129,A,東京都,0,1
2024-10-01,CT03505,CT03505,A,福岡県,0,1
2024-10-01,CT03092,CT03092,A,大阪府,0,1
2024-10-01,CT06990,CT06990,B,大阪府,0,1
2024-10-01,CT00089,CT00089,A,京都府,0,1
2024-10-01,CT05798,CT05798,C,神奈川県,0,1
2024-10-02,CT06899,CT06899,B,京都府,0,1
2024-10-02,CT01753,CT01753,C,北海道,0,1
2024-10-02,CT02877,CT02877,C,神奈川県,0,1
2024-10-02,CT06577,CT06577,C,京都府,0,1
2024-10-02,CT01428,CT01428,C,京都府,0,1
2024-10-02,CT05921,CT05921,C,愛知県,0,1
2024-10-02,CT05611,CT05611,A,京都府,0,1
2024-10-02,CT02150,CT02150,C,東京都,0,1
2024-10-02,CT04828,CT04828,B,福岡県,0,1
2024-10-02,CT03482,CT03482,B,神奈川県,0,1
2024-10-02,CT01234,CT01234,C,大阪府,0,1
2024-10-02,CT01158,CT01158,A,大阪府,0,1
2024-10-02,CT05492,CT05492,A,神奈川県,0,1
2024-10-02,CT03700,CT03700,A,大阪府,0,1
2024-10-02,CT05967,CT05967,A,福岡県,0,1
2024-10-02,CT03997,CT03997,A,京都府,0,1
2024-10-02,CT03911,CT03911,B,神奈川県,0,1
2024-10-03,CT00218,CT00218,A,愛知県,0,1
2024-10-03,CT06333,CT06333,A,京都府,0,1
2024-10-03,CT04196,CT04196,C,大阪府,0,1
2024-10-03,CT05179,CT05179,C,北海道,0,1
2024-10-03,CT00678,CT00678,A,北海道,0,1
2024-10-03,CT01505,CT01505,A,京都府,0,1
2024-10-03,CT01659,CT01659,A,福岡県,0,1
2024-10-03,CT06557,CT06557,C,福岡県,0,1
2024-10-03,CT05414,CT05414,A,大阪府,0,1
2024-10-03,CT06519,CT06519,A,神奈川県,0,1
2024-10-03,CT00673,CT00673,B,北海道,0,1
2024-10-03,CT01818,CT01818,C,東京都,0,1
2024-10-03,CT06099,CT06099,B,北海道,0,1
2024-10-03,CT03194,CT03194,A,北海道,0,1
2024-10-03,CT04104,CT04104,B,愛知県,0,1
2024-10-03,CT02299,CT02299,C,京都府,0,1
2024-10-03,CT02260,CT02260,B,京都府,0,1
2024-10-03,CT04900,CT04900,C,愛知県,0,1
2024-10-03,CT06962,CT06962,C,神奈川県,0,1
2024-10-03,CT02520,CT02520,C,北海道,0,1
2024-10-03,CT05670,CT05670,A,福岡県,0,1
2024-10-04,CT06636,CT06636,A,東京都,0,1
2024-10-04,CT01075,CT01075,B,神奈川県,0,1
2024-10-04,CT04255,CT04255,C,神奈川県,0,1
2024-10-04,CT03414,CT03414,A,神奈川県,0,1
2024-10-04,CT06605,CT06605,B,愛知県,0,1
2024-10-04,CT06537,CT06537,A,福岡県,0,1
2024-10-04,CT01489,CT01489,B,京都府,0,1
2024-10-04,CT06528,CT06528,B,大阪府,0,1
2024-10-04,CT05936,CT05936,A,福岡県,0,1
2024-10-04,CT06090,CT06090,B,東京都,0,1
2024-10-04,CT05156,CT05156,A,愛知県,0,1
2024-10-04,CT02241,CT02241,A,東京都,0,1
2024-10-04,CT03461,CT03461,B,愛知県,0,1
2024-10-04,CT03341,CT03341,B,福岡県,0,1
2024-10-05,CT05003,CT05003,C,北海道,0,1
2024-10-05,CT06997,CT06997,C,神奈川県,0,1
2024-10-05,CT06714,CT06714,B,東京都,0,1
2024-10-05,CT06691,CT06691,B,東京都,0,1
2024-10-05,CT00426,CT00426,C,福岡県,0,1
2024-10-05,CT00447,CT00447,B,大阪府,0,1
2024-10-05,CT03806,CT03806,C,愛知県,0,1
2024-10-05,CT01154,CT01154,A,北海道,0,1
2024-10-05,CT06218,CT06218,C,愛知県,0,1
2024-10-05,CT06212,CT06212,A,愛知県,0,1
2024-10-05,CT05101,CT05101,C,愛知県,0,1
2024-10-05,CT03545,CT03545,C,大阪府,0,1
2024-10-05,CT06672,CT06672,A,愛知県,0,1
2024-10-05,CT04939,CT04939,B,愛知県,0,1
2024-10-05,CT05331,CT05331,A,福岡県,0,1
2024-10-05,CT00663,CT00663,B,神奈川県,0,1
2024-10-05,CT06725,CT06725,B,京都府,0,1
2024-10-05,CT05111,CT05111,A,大阪府,0,1
2024-10-05,CT04811,CT04811,C,大阪府,0,1
2024-10-05,CT05363,CT05363,A,東京都,0,1
2024-10-06,CT04853,CT04853,A,北海道,0,1
2024-10-06,CT01808,CT01808,B,大阪府,0,1
2024-10-06,CT04767,CT04767,C,神奈川県,0,1
2024-10-06,CT02186,CT02186,A,愛知県,0,1
2024-10-06,CT06658,CT06658,B,京都府,0,1
2024-10-06,CT01796,CT01796,C,京都府,0,1
2024-10-06,CT04101,CT04101,B,福岡県,0,1
2024-10-06,CT01351,CT01351,C,北海道,0,1
2024-10-06,CT03797,CT03797,C,東京都,0,1
2024-10-06,CT03818,CT03818,C,京都府,0,1
2024-10-06,CT04782,CT04782,A,神奈川県,0,1
2024-10-06,CT01701,CT01701,C,京都府,0,1
2024-10-06,CT04398,CT04398,B,北海道,0,1
2024-10-06,CT04873,CT04873,B,大阪府,0,1
2024-10-06,CT00677,CT00677,C,福岡県,0,1
2024-10-07,CT02688,CT02688,B,愛知県,0,1
2024-10-07,CT02458,CT02458,B,北海道,0,1
2024-10-07,CT01165,CT01165,A,神奈川県,0,1
2024-10-07,CT05436,CT05436,B,大阪府,0,1
2024-10-07,CT04690,CT04690,B,愛知県,0,1
2024-10-07,CT01288,CT01288,A,愛知県,0,1
2024-10-07,CT02317,CT02317,A,愛知県,0,1
2024-10-07,CT00435,CT00435,B,神奈川県,0,1
2024-10-07,CT03427,CT03427,A,福岡県,0,1
2024-10-07,CT00058,CT00058,C,神奈川県,0,1
2024-10-07,CT04610,CT04610,A,北海道,0,1
2024-10-07,CT00169,CT00169,A,福岡県,0,1
2024-10-07,CT03524,CT03524,A,愛知県,0,1
2024-10-08,CT02993,CT02993,B,北海道,0,1
2024-10-08,CT02859,CT02859,B,北海道,0,1
2024-10-08,CT02749,CT02749,B,愛知県,0,1
2024-10-08,CT05041,CT05041,B,北海道,0,1
2024-10-08,CT01439,CT01439,A,大阪府,0,1
2024-10-08,CT00904,CT00904,B,大阪府,0,1
2024-10-08,CT05364,CT05364,B,愛知県,0,1
2024-10-08,CT02837,CT02837,B,福岡県,0,1
2024-10-08,CT02869,CT02869,B,北海道,0,1
